airline,source airport,destination airport,codeshare,stops,equipment
Af,Msp,Sfo,Y,0,753
Cy,Lhr,Lca,-1,0,320
Nz,Chc,Pmr,Y,0,Dh3 At7
3U,Xnn,Ctu,-1,0,320
F9,Fat,Den,-1,0,319
Zi,Mlh,Czl,-1,0,320
Az,Lhe,Auh,-1,0,77W 346 320
Af,Nte,Nce,-1,0,320 319
Ua,Fat,Sfo,Y,0,Em2 Crj
Ua,Gjt,Iah,Y,0,Erj
Tn,Icn,Nrt,-1,0,333
Aa,Lhr,Psa,Y,0,320 321
Sp,Flw,Pdl,-1,0,Dh4
Rj,Mad,Amm,-1,0,319 320
9C,Sha,Szx,-1,0,320
Us,Pit,Dca,Y,0,E75 E70 Crj
Zh,Szx,Ybp,-1,0,319
Az,Ncl,Cdg,Y,0,Ar8
Fr,Rba,Bva,-1,0,738
Ua,Bru,Fna,Y,0,333
9W,Bom,Bdq,-1,0,73W 738 73H
Qz,Kul,Bdo,-1,0,320
Ey,Kul,Auh,-1,0,332 77W
Ac,Yyz,Yts,Y,0,Dh1
G9,Maa,Shj,-1,0,320
Hu,Yyz,Pek,-1,0,787
Dl,Fco,Lax,Y,0,772
Ib,Ham,Agp,Y,0,320
Ca,Wux,Pek,-1,0,738
Ca,Gmp,Pek,-1,0,738 333
Id,Cgk,Dps,-1,0,739
Cz,Bhy,Can,-1,0,E90
Ak,Sub,Kul,-1,0,320
Fr,Vlc,Blq,-1,0,738
Nk,Lax,Iah,-1,0,320
Ci,Kul,Tpe,-1,0,333
6E,Pnq,Nag,-1,0,320
Fr,Pmi,Crl,-1,0,738
Ig,Zrh,Bds,Y,0,320
Nh,Cts,Mmb,-1,0,Dh8
Ms,Cai,Asw,-1,0,738 E70
Jj,Poa,Bsb,-1,0,320
6E,Bkk,Del,-1,0,320
Cz,Szx,Txn,-1,0,319
As,Dfw,Sfo,Y,0,738 757 763
Fr,Dtm,Aho,-1,0,738
Qv,Bkk,Lpq,-1,0,At7
Ws,Yul,Las,-1,0,73W
Jt,Kng,Nbx,Y,0,Atr
Af,Sea,Lhr,-1,0,76W
Va,Cbr,Bne,Y,0,73H E90 73W
W6,Ltn,Luz,-1,0,320
Tu,Bru,Tun,-1,0,32A 320
3U,Tsn,Ctu,-1,0,321
K5,Eld,Hot,-1,0,Cnc
Bt,Svg,Rix,-1,0,735 Dh4
Il,Bdj,Pkn,-1,0,At7
Qf,Gva,Dxb,Y,0,77L 77W
2N,Por,Kok,-1,0,Sf3
Cg,Ung,Tbg,-1,0,Dh8
Ca,Ctu,Wuh,-1,0,320
Us,Yul,Jfk,-1,0,Erd
A3,Ist,Ath,-1,0,320
9K,Rkd,Bos,-1,0,Cna
Xy,Hmb,Ruh,-1,0,320
Fr,Crl,Lei,-1,0,738
Cx,Hkg,Ord,-1,0,77W
Lc,Cdg,Pnr,-1,0,757
Fl,Mke,Dca,-1,0,717
Ho,Hak,Sha,-1,0,320
Ua,Ewr,Pek,-1,0,777
B6,Jax,Jfk,-1,0,320
Os,Vie,Ias,Y,0,Dh4
Lx,Yul,Yyz,Y,0,333
Us,Dfw,Crw,Y,0,Crj
Jj,Cwb,Gru,-1,0,320
G4,Aza,Fwa,-1,0,319
Jj,Cgh,Bsb,-1,0,320 319
Aa,Cvg,Mia,Y,0,Er4
Iy,Gxf,Auh,-1,0,320
Sv,Eam,Jed,-1,0,E70 320 321
S7,Dme,Hta,Y,0,738
Fr,Skg,Hhn,-1,0,738
Cg,Lae,Hkn,-1,0,Dh8
Vs,Atl,Man,Y,0,76W
Fm,Sha,Xmn,-1,0,737 757 738
Tv,Ctu,Kwe,-1,0,319
Aa,Sea,Phl,-1,0,320 321
Pc,Saw,Skp,-1,0,320 738
Sv,Syz,Med,-1,0,Ab6
Sv,Ruh,Add,-1,0,320
S7,Ovb,Tas,-1,0,320
3U,Ctu,Sjw,-1,0,320
U2,Tfs,Gva,-1,0,320
W6,Otp,Peg,-1,0,320
Cz,Jmu,Pvg,-1,0,320
Jj,Cgh,Rao,-1,0,320 319
Fm,Sha,Kwe,-1,0,738
Us,Clt,Sxm,-1,0,752 319
Hy,Dme,Tmj,-1,0,757
Ey,Ams,Lis,Y,0,32S
Ib,Vlc,Bio,Y,0,Cr2 Cr9 At7
Fr,Aho,Gse,-1,0,738
Jj,Fra,Gru,-1,0,773
Hy,Tas,Fra,-1,0,763 764 752
Qf,Hkg,Bne,-1,0,333
Cz,Ynz,Wuh,-1,0,73G 738
Ua,Tse,Fra,Y,0,333
J3,Ylw,Yqf,-1,0,J31
Vs,Nrt,Lhr,-1,0,346
Xq,Muc,Adb,-1,0,738
Mf,Nkg,She,-1,0,737
Mu,Ckg,Hfe,-1,0,320
Ab,Pop,Dus,-1,0,332
8Q,Svo,Ayt,-1,0,321
3L,Ach,Eba,-1,0,Dh3
Wn,Alb,Mco,-1,0,73W
Tk,Esb,Mlx,Y,0,73W
Cz,Nkg,Hak,-1,0,320
Az,Str,Cdg,Y,0,Ar8
To,Pmi,Edi,-1,0,73H
Kl,Ams,Krs,Y,0,F70 Emj
Y4,Mex,Mty,-1,0,320
Qr,Tif,Doh,-1,0,321 320
Aa,Bos,Mia,-1,0,757 738
To,Tfs,Man,-1,0,73H
Fl,Atl,Msp,-1,0,717
Hu,Syx,Hfe,-1,0,738
Ac,Ybl,Yqq,Y,0,Beh
Zb,Lei,Bhx,-1,0,321
G3,Eze,For,-1,0,738
Pc,Ada,Van,-1,0,738
Af,Atl,Bru,Y,0,76W
Af,Bia,Mrs,Y,0,320
Cx,Hkg,Ams,-1,0,343
Us,Ord,Nrt,-1,0,777
Sq,Plm,Sin,Y,0,319
Mu,Xiy,Dyg,-1,0,320
Aa,Pty,Dfw,-1,0,738
Fr,Goa,Tps,-1,0,738
Tk,Vie,Ist,-1,0,738 321 330 320
Ak,Kul,Cnx,-1,0,320
Ga,Dps,Bne,-1,0,738
Us,Mia,Cle,-1,0,Er4
3U,She,Dsn,-1,0,319
Be,Flr,Bhx,-1,0,E75
Mu,Gmp,Sha,-1,0,321
De,Ace,Muc,-1,0,32S
Ay,Bru,Hel,-1,0,319 320 343
Zk,Den,Cys,-1,0,Beh Be1
Vb,Gdl,Vsa,-1,0,733
Hv,Ein,Ibz,-1,0,73W 73H
As,Boi,Sjc,Y,0,Dh4
V0,Pbl,Pmv,-1,0,E90
Az,Chs,Atl,Y,0,M88
Fe,Tsa,Tyn,-1,0,M83
Av,Uib,Bog,Y,0,At5
Ba,Lca,Lgw,-1,0,320
Ke,Icn,Vie,-1,0,77W
Us,Clt,Cak,-1,0,Crj
Ca,Jiu,Pek,Y,0,737
Hf,Coo,Acc,-1,0,319 E70
Sj,Upg,Kdi,-1,0,735
Ay,Fco,Hel,-1,0,321 32B
Tk,Sof,Ist,-1,0,738 320
Os,Vie,Beg,Y,0,F70 319 Dh4 100 320
Ca,Ist,Can,-1,0,330 343
Ba,Prg,Lhr,-1,0,320
Ca,Nkg,Kmg,Y,0,738
Su,Rov,Svx,-1,0,319
Ir,Dmm,Mhd,-1,0,320
Lh,Nce,Fra,-1,0,319 32A 321 320
Cx,Ceb,Hkg,-1,0,333 77W 343
8V,Nul,Kyu,-1,0,Cnc
Kl,Mli,Atl,Y,0,Cr7 Cr9
Uu,Run,Tnr,-1,0,738 At7
Af,Oaj,Atl,Y,0,Crj
Jt,Bdo,Sub,-1,0,738
4U,Muc,Dtm,-1,0,319
Fd,Kbv,Sin,-1,0,320
Mo,Yqd,Yfo,-1,0,At4
Nh,Oka,Tak,Y,0,767
Af,Atl,Cae,Y,0,M88 Crj 319 717
Mu,Wuh,Ngb,-1,0,738 320
Vn,Sgn,Cxr,-1,0,332 321 330
Tcx,Man,Pmi,-1,0,321
4U,Txl,Blq,-1,0,319
Tk,Mzh,Ist,-1,0,320
Af,Cdg,Tlv,-1,0,320
Ba,Dfw,Mad,Y,0,777
Dl,Msp,Alb,Y,0,Cr9
W6,Waw,Tlv,-1,0,320
Fr,Dub,Edi,-1,0,738
Dl,Gcm,Atl,-1,0,M88
Sc,Tao,Hfe,-1,0,738
Jt,Srg,Dps,Y,0,Atr
4U,Cgn,Ibz,-1,0,320 319
Nk,Tpa,Ord,-1,0,319
Mu,Kmg,Lum,-1,0,733 737
Zh,Xmn,Can,-1,0,320
Sv,Jed,Kan,-1,0,74E
Pg,Cnx,Bkk,-1,0,320 319
Jl,Hnd,Izo,-1,0,767 73H
Wn,Chs,Hou,-1,0,73W
Ge,Ror,Tpe,-1,0,320
Us,Lit,Dca,Y,0,E70
U2,Nce,Ory,-1,0,320 319
Mh,Bkk,Cai,Y,0,773
Aa,Rtb,Dfw,-1,0,738
Fr,Mad,Rba,-1,0,738
U2,Lis,Mxp,-1,0,319 320
Ku,Maa,Kwi,-1,0,310
Lh,Fra,Nap,-1,0,321 32A 320
Wn,Tpa,Buf,-1,0,73W
Dl,Yyc,Ams,Y,0,332
Us,Mia,Bze,Y,0,738
6E,Ixb,Del,-1,0,320
Hq,Fao,Agp,-1,0,320
Hu,Csx,Foc,-1,0,738
3U,Lum,Kmg,-1,0,319
Ba,Mia,Cur,Y,0,738
6E,Sxr,Ixj,-1,0,320
Ai,Del,Ccu,-1,0,321 788
Ak,Jhb,Pen,-1,0,320
Ca,Wuh,Inc,Y,0,738
F9,Igm,Pga,Y,0,Be1
Oz,Icn,Nkg,-1,0,763 321
Ib,Vlc,Ams,Y,0,320
Sc,Tao,Xiy,-1,0,737 738
Pr,Mnl,Klo,-1,0,320
Af,Bhx,Cdg,-1,0,319 320
Fr,Fao,Ldy,-1,0,738
Tom,Ema,Tfs,-1,0,73H
Ov,Tll,Spu,-1,0,Cr9
Y4,Mty,Cul,-1,0,320
Sc,Hrb,Tao,-1,0,738
9C,Hgh,Syx,-1,0,320
Qf,Cxi,Nan,Y,0,73W
Ac,Yyz,Snu,-1,0,319
Ux,Pmi,Vlc,-1,0,E90 Atr
Mu,Ycu,Pvg,Y,0,738
Sw,Wdh,Lud,-1,0,Er3
Tom,Lpa,Man,-1,0,75W
Fm,Ddg,Tao,-1,0,737
Jl,Cts,Axt,Y,0,Crj
2B,Uua,Led,-1,0,Cr2
Tcx,Tfs,Bfs,-1,0,321
4U,Txl,Lin,-1,0,319
Us,Clt,Sdf,-1,0,Cr7 Crj
Aa,Doh,Iad,-1,0,777
Mi,Sin,Mdc,-1,0,320
Qr,Doh,Iah,-1,0,77L
7H,Drg,Otz,Y,0,Cnc
Zh,Pek,Chg,Y,0,737
A4,Gya,Tdd,-1,0,Swm
Ba,Dub,Lhr,-1,0,319
Lh,Iah,Lhr,Y,0,763 788
W2,Lgw,Kef,Y,0,320
Ho,Tpe,Pvg,-1,0,320
Mh,Kul,Ktm,-1,0,738
V3,Vce,Kiv,-1,0,733
Un,Dme,Iev,-1,0,735
Hu,Wuh,Pek,-1,0,738
Av,Ppn,Bog,-1,0,At7 318
Tr,Sin,Bkk,-1,0,320
To,Brs,Lpa,-1,0,75W
Qg,Sub,Bpn,-1,0,320
Su,Tas,Rov,-1,0,319
Ua,Sdf,Ewr,Y,0,Erj E70
Fl,Mco,Rdu,Y,0,73C
Af,Atl,Yul,Y,0,Cr7 Cr9
Cz,Lhr,Can,-1,0,787
7R,Pes,Dme,-1,0,Cr2
Wn,Aus,Elp,-1,0,73W 735
Me,Los,Bey,-1,0,332
Ig,Txl,Cta,Y,0,320
W6,Ein,Beg,-1,0,320
Jl,Ubj,Hnd,-1,0,73H
Pg,Kbv,Usm,-1,0,At7
Ka,Fuk,Hkg,-1,0,321 333
Ac,Yyz,Hog,-1,0,319
Qz,Kul,Cgk,-1,0,320
Ca,Can,Lzo,-1,0,737
Zh,She,Szx,-1,0,320
4U,Haj,Bcn,-1,0,319
Lh,Sfo,Lhr,Y,0,777
Sa,Lvi,Mqp,Y,0,Er3
Hg,Bcn,Vie,-1,0,320 321
Nh,Ngo,Cts,-1,0,320 737 767
Fl,Bwi,Bna,Y,0,73W
Et,Lli,Gdq,-1,0,Dh8
Rx,Ccu,Dac,-1,0,Dh8
Ab,Alc,Dus,-1,0,321 332
Nh,Cts,Kij,Y,0,737 Dh8
Ah,Hme,Iam,-1,0,736
P6,Yhu,Ybg,-1,0,J32
Fz,Dyu,Dxb,-1,0,73H
V7,Bod,Pmi,-1,0,717
D7,Cmb,Kul,-1,0,330
Nh,Toy,Hnd,-1,0,767 787
Ln,Tob,Tun,-1,0,Cr9
Lh,Muc,Haj,-1,0,320 321 319 E95
Ac,Yzf,Yyc,Y,0,Crj
Mu,Ckg,Wnz,-1,0,320
As,Anc,Sdp,Y,0,Sf3
Zb,Ltn,Ssh,-1,0,321
Sj,Sub,Srg,-1,0,735
Si,Jer,Lcy,-1,0,At5
Fr,Lis,Psa,-1,0,738
Us,Fnt,Ord,Y,0,Er4 Erd
Lh,Muc,Bre,-1,0,E95 319 321 320
Aa,Ogg,Sjc,Y,0,737
Aa,Pen,Kul,-1,0,737
W6,Hau,Gdn,-1,0,320
Tp,Gig,Lis,-1,0,332 343
Qf,Hkg,Syd,-1,0,388 744
Ab,Olb,Muc,-1,0,73G 738 320
Ls,Lpa,Lba,-1,0,752
Un,Dwc,Ovb,-1,0,738
Wx,Lcy,Bve,-1,0,Ar8
Us,Mex,Mia,-1,0,738
Sg,Maa,Goi,-1,0,Dh8
Aa,Kwi,Lhr,Y,0,744
La,Uio,Lim,-1,0,320
9W,Lhr,Del,-1,0,77W
Pm,Ndb,Lpa,-1,0,Swm At4
J2,Kvd,Gyd,-1,0,E90
Sc,Tao,Wnz,-1,0,738
Tv,Lzy,Ctu,-1,0,319
At,Oxb,Cmn,-1,0,738
Ib,Bcn,Scq,Y,0,320
Gs,Hak,Nng,-1,0,E90 320
U2,Sen,Alc,-1,0,319
Aa,Dca,Mht,Y,0,Crj E75 E70
Ca,Urc,Ctu,-1,0,320
Gl,Kef,Goh,-1,0,Dh8
Fr,Gro,Ema,-1,0,738
Y4,Slp,Cun,-1,0,320
S7,Njc,Dme,Y,0,319
Dy,Rvn,Hel,-1,0,73H
Ua,Iad,Rdu,-1,0,320 738
7C,Icn,Hkg,-1,0,737
Hu,Bio,Bru,-1,0,319
Tp,Lis,Bos,Y,0,313
Ox,Dmk,Can,-1,0,M82
Ua,Ewr,Hnl,-1,0,764
As,Pdx,Ont,Y,0,Cr7
Wn,Bwi,Isp,-1,0,73W
Ba,Rob,Fna,-1,0,767
Us,Mob,Clt,-1,0,Crj
P6,Ygr,Yvb,-1,0,J32 Pl2
Aa,Lhr,Lca,Y,0,767
Aa,Dfw,Tlh,Y,0,Er4 Erd
Zh,Tna,Dlc,-1,0,738
Cz,Zuh,Mxz,-1,0,E90
Fr,Fmm,Cia,-1,0,738
Fb,Mad,Sof,-1,0,319 320 E90
Va,Cbr,Syd,-1,0,At7
Us,Dfw,Btr,-1,0,Er4 Erd
Be,Wic,Edi,Y,0,D38
J2,Gyd,Led,-1,0,320 757
Tj,Sbh,Anu,-1,0,Cnc Pl2
B2,Msq,Bud,-1,0,Crj 735
Ep,Ika,Dxb,-1,0,340
Aa,Bna,Mia,-1,0,738
Kn,Bfj,Nay,-1,0,737
Fl,Bna,Bwi,Y,0,738 73W
Dl,Las,Msp,-1,0,757 M90 738 739
Ab,Txl,Otp,-1,0,320 73G
Lo,Gdn,Waw,-1,0,Dh4
6E,Maa,Del,-1,0,320
Dl,Ord,Cdg,-1,0,332
U2,Sxf,Lis,-1,0,319
Dv,Sco,Ura,-1,0,An4
Aa,Rno,Lax,Y,0,Crj
Un,Lhr,Lax,Y,0,346
Ua,Tpa,Pbi,Y,0,Sf3
Ws,Yxu,Yyc,-1,0,73W
Us,Yhz,Dca,Y,0,Crj
9R,Pcr,Bog,-1,0,E70
Sg,Maa,Amd,-1,0,737
Ak,Kbr,Jhb,-1,0,320
A3,Skg,Rho,-1,0,320
Lh,Haj,Fra,-1,0,735 319 733 32A
Zl,Mql,Syd,-1,0,Sf3
Ww,Kef,Sxf,-1,0,320
5J,Dxb,Mnl,-1,0,330
G3,Bsb,Pvh,-1,0,738
Yc,Tjm,Evn,-1,0,320
Jj,Aju,Sdu,-1,0,319
Zh,Hld,Het,-1,0,320
Ib,Lhr,Yyz,Y,0,788 744
Zh,Ctu,Cih,Y,0,319
U2,Gva,Mad,-1,0,319 320
Ca,Pek,Hgh,-1,0,321 330 320 738
W3,Fna,Los,-1,0,73G
Xq,Adb,Muc,-1,0,738
As,Pvr,San,-1,0,73J
9C,Hkg,Pvg,-1,0,320
Fb,Lca,Sof,-1,0,E90
U2,Nce,Edi,-1,0,319
Fl,San,Phx,Y,0,73W
U2,Lgw,Ayt,-1,0,320 319
De,Ibz,Muc,-1,0,32S
Ib,Bcn,Ovd,Y,0,320
Py,Geo,Mia,-1,0,733
Ro,Vie,Ias,Y,0,Dh4
Sa,Plz,Dur,Y,0,Cr2
Az,Gdl,Atl,Y,0,320
Ca,Tsn,Xiy,-1,0,738
De,Las,Fra,-1,0,767
Qr,Hkt,Bkk,Y,0,320
Nh,Sdj,Nrt,-1,0,737 735
Mf,Hgh,Ctu,-1,0,737
Lh,Bsl,Fra,-1,0,Cr7
Aa,Phl,Elm,-1,0,Dh3
Jt,Mdc,Upg,-1,0,739
Mu,Szx,Tyn,-1,0,737
Mu,Xiy,Wnz,-1,0,737 320
Fr,Wro,Dub,-1,0,738
Ib,Haj,Bcn,Y,0,320
Cx,Tpe,Fuk,-1,0,772 773
Ab,Her,Lej,-1,0,738
S7,Yks,Dme,Y,0,738
Ib,Flr,Mad,Y,0,320
Dl,Dtw,Btv,Y,0,Crj
Ga,Lop,Koe,-1,0,Crk
Wn,Phx,Rno,-1,0,73W 73H
Vx,Lax,Sjc,-1,0,320
Fr,Fmm,Agp,-1,0,738
Tg,Arn,Man,Y,0,736
Ac,Yyz,Yyt,-1,0,320 E90 319
Mf,Foc,Kmg,-1,0,737
S3,Ccs,Pty,-1,0,757
Pk,Shj,Lhe,-1,0,73H 310
To,Dlm,Lgw,-1,0,75W 73H
B6,Orh,Mco,-1,0,E90
Dl,Rob,Acc,-1,0,76W
Pn,Can,Ckg,-1,0,320
Ms,Cai,Jub,-1,0,320
La,Pem,Lim,Y,0,319
Os,Vie,Ods,Y,0,E90
Vn,Han,Rep,-1,0,321
Ua,Den,Mem,Y,0,Crj Erj
Ba,Fco,Lgw,-1,0,734 320 319
Qh,Ist,Oss,-1,0,319
Kq,Nbo,Nsi,-1,0,E90 738
Cz,Lzh,Can,-1,0,320 319
Zh,Pek,Wua,Y,0,737
De,Man,Fue,-1,0,757
Lh,Bru,Oua,Y,0,333
Dl,Bda,Bos,-1,0,738
Y8,Bra,Bsb,-1,0,Em2
Af,Lax,Cdg,-1,0,388 772
Jt,Lop,Dps,Y,0,Atr
Ge,Mzg,Tsa,-1,0,At7
Ke,Nkg,Pus,-1,0,73H
Ir,Syz,Bnd,-1,0,320 100
Q6,Bvi,Wnr,-1,0,Dh1
Us,Jfk,Zrh,-1,0,763
Us,Pek,Ord,-1,0,777
Et,Add,Acc,-1,0,738
Ls,Mah,Ncl,-1,0,733
Am,Pos,Pty,-1,0,73G E90
Ts,Hog,Yul,-1,0,330
Mh,Lhr,Kul,-1,0,380
S2,Ixs,Ccu,Y,0,At7
Bj,Nte,Lys,-1,0,320
Or,Puj,Ams,-1,0,763
Dy,Cph,Prg,-1,0,73H
Fr,Fao,Noc,-1,0,738
B6,Jfk,Btv,-1,0,E90
6E,Sxr,Bom,-1,0,320
Af,Atl,Avp,Y,0,Cr7
H2,Bba,Pmc,-1,0,319 320
Qz,Dps,Jog,-1,0,320
Ci,Pvg,Khh,-1,0,738 333
W6,Sof,Crl,-1,0,320
Yc,Dme,Sly,-1,0,735 320
Fr,Krk,Edi,-1,0,738
A5,Mpl,Nte,-1,0,E70 Crk Er4
Ba,Bey,Lhr,-1,0,321
To,Fnc,Bhx,-1,0,75W
Oa,Lxs,Ath,Y,0,Dh4
Dn,Nkc,Dkr,-1,0,Crj
Et,Add,Nim,-1,0,752
Dl,Mco,Mci,Y,0,E75
As,Brw,Scc,-1,0,73Q
Zh,Pek,Xil,Y,0,737
Ua,Bru,Ord,-1,0,777
De,Hrg,Fra,-1,0,757
Kl,Ams,Lba,Y,0,F70 Emj
As,Wrg,Psg,-1,0,73Q
Ac,Ytz,Yul,Y,0,Dh4
Ua,Yap,Gum,-1,0,73G 738
Sa,Tnr,Jnb,Y,0,Ar8
P6,Ywk,Ybg,-1,0,At4
3L,Fdh,Zad,-1,0,At7
Kl,Ssg,Dla,Y,0,777
Sc,Zuh,Kwe,-1,0,738
Aa,Ktn,Jnu,Y,0,734
J5,Jnu,Pec,-1,0,Dhp
Nk,Fll,Acy,-1,0,320 319
G4,Dsm,Las,-1,0,M80
Zh,Nkg,Csx,-1,0,738
Qf,Bne,Per,-1,0,332 333 763 73H
Ua,Ewr,Gcm,-1,0,739
Lh,Fra,Alg,-1,0,319
Am,Cvg,Atl,Y,0,738
Ua,Bhm,Den,Y,0,Erj
Ep,Thr,Mhd,-1,0,100
Wn,Jax,Den,-1,0,73W
Dl,Atl,Xna,-1,0,717
9W,Doh,Cok,-1,0,73H
Un,Fco,Vko,-1,0,738 763
S7,Nsk,Dme,Y,0,738
Ib,Fco,Mad,-1,0,321 319
Ib,Bos,Mad,-1,0,333
S7,Ath,Dme,-1,0,320
Aa,Vce,Lhr,Y,0,320 319
Pk,Mxp,Cdg,-1,0,777
Dl,Tpa,Ind,Y,0,E75
Dl,Dtw,Alb,Y,0,Crj Cr9
Ey,Lhe,Auh,-1,0,77W 320 346 332 345
Cm,Pty,Mar,-1,0,73G
Sk,Cph,Ath,-1,0,321
4U,Txl,Aoi,-1,0,Crj
Fz,Lko,Dxb,-1,0,73H
Tg,Hnd,Bkk,-1,0,744
Us,Dca,Tlh,Y,0,Crj
Su,Krr,Aer,-1,0,319
Md,Tmm,Tnr,-1,0,Dht At5 At7
To,Lba,Pmi,-1,0,73H
Wy,Mct,Cgp,-1,0,738
Hv,Ams,Saw,-1,0,73H 73W
Ss,Mru,Ory,-1,0,744
Ux,Ssa,Scl,-1,0,332
Dl,Tpa,Cmh,Y,0,E75
Ke,Cgo,Icn,-1,0,73J 73H
Lh,Fra,Dub,-1,0,321
Br,Tpe,Mnl,-1,0,74E 321 332
Nz,Akl,Nan,-1,0,320 763 772 773
Bt,Rix,Fco,-1,0,73C
Sh,Bwt,Kns,-1,0,Swm
As,Sea,Mco,-1,0,73H 73J
M3,Aal,Osl,-1,0,Swm
Kl,Ath,Ams,-1,0,737
Dl,Msp,Bmi,Y,0,Crj
Pk,Shj,Dea,-1,0,737
Ts,Mco,Yhz,-1,0,310
Ky,Ctu,Kmg,-1,0,73G
At,Cmn,Zrh,-1,0,738 73G
Ai,Ixe,Bom,-1,0,321
3U,She,Ctu,-1,0,330
Aa,Clt,Tlh,Y,0,Crj Cr7
Az,Mad,Vgo,Y,0,E90
Sz,Kja,Dyu,-1,0,737
Un,Bkk,Svx,-1,0,763
Gs,Hak,Lzo,-1,0,E90
Ns,Ctu,Sjw,-1,0,73G
Fi,Bll,Kef,-1,0,75W
Az,Dus,Ams,Y,0,F70
As,Slc,Cvg,Y,0,73H
9W,Bom,Auh,-1,0,73H 320
Cz,Szx,Csx,-1,0,320 752
Ix,Ixe,Doh,-1,0,738
Ai,Pnq,Del,-1,0,320 321
Mf,Wus,Pek,-1,0,737
To,Ory,Nap,-1,0,73H
Ba,Dub,Jfk,Y,0,757
3H,Yzv,Ykl,-1,0,Bet Dh8
Mj,Trz,Cmb,Y,0,320
Ca,Ljg,Hgh,-1,0,319
Pk,Pew,Jed,-1,0,777
Hg,Arn,Vie,-1,0,E90
Ua,Hnl,Ewr,-1,0,764
Hf,Cky,Abj,-1,0,E70
Us,Sfo,Mia,-1,0,757 763 738
Aa,Pvd,Clt,-1,0,320 321 319
Ac,Bwi,Yyz,Y,0,Dh1
Pk,Isb,Gil,-1,0,Atr
Iy,Add,Sah,-1,0,310 330
Aa,Dfw,Bmi,Y,0,Er4
Jt,Mkw,Fkq,Y,0,Atr
Vt,Auq,Nhv,-1,0,Atr Dht
Ua,Cae,Iah,Y,0,Erj
Aa,Dfw,Gsp,Y,0,Er4
Wn,Mci,Hou,-1,0,73W
Ua,Ewr,Dtw,Y,0,Erj E70
Sq,Sin,Cmb,-1,0,333
7P,Otd,Sic,-1,0,Dht
K5,Mem,Hro,-1,0,Cnc
Gs,Hak,Csx,-1,0,E90
3U,Icn,Ctu,-1,0,321
Us,Mia,Mhh,-1,0,Erd
Dy,Agp,Aal,-1,0,73H
Us,Roc,Dca,Y,0,Crj E70
Tom,Hrg,Lgw,-1,0,73H
Hv,Ein,Alc,-1,0,73W 73H
Dt,Cab,Sza,-1,0,73G
Lg,Lux,Fra,-1,0,Er4 Dh4
8L,Wuh,Kmg,-1,0,738 737 320
Ab,Dus,Vce,-1,0,738 320 321
Y4,Tij,Cen,-1,0,320
Fr,Lde,Stn,-1,0,738
Y7,Hta,Uud,-1,0,At5
Af,Ppt,Lax,-1,0,772
Us,Lir,Mia,-1,0,738
Pr,Sgn,Mnl,-1,0,321
Ua,Den,Pir,Y,0,Be1
Us,Clt,Avl,Y,0,Dh3 Cr9 Cr7 Crj Dh8
K5,Oth,Pdx,-1,0,Cnc
Gv,Ena,Anc,-1,0,Bec
Ba,Icn,Lhr,-1,0,777
Jj,Bsb,Slz,-1,0,320 319
Us,Dsm,Dfw,-1,0,M80 Er4 M83
To,Pmi,Ncl,-1,0,73H
Aa,Gsp,Clt,-1,0,Dh3 Dh8
Ws,Yul,Ord,Y,0,Crj
Ac,Yyd,Yvr,Y,0,Dh3
4U,Dus,Spu,-1,0,319
Fi,Kef,Ewr,-1,0,75W
Q9,Yqb,Yzv,-1,0,Beh
Fr,Alc,Ktw,-1,0,738
T3,Abz,Ncl,-1,0,Er4 J41 S20
Aa,Sce,Phl,-1,0,Dh3
Cz,Sha,Jjn,Y,0,737
Lg,Her,Lux,-1,0,73H
9Q,Pls,Gdt,-1,0,Cnt
Fr,Scq,Lpa,-1,0,738
Fr,Bll,Zad,-1,0,738
Jq,Bne,Syd,-1,0,320 321
Aa,Saf,Lax,Y,0,Crj
Bt,Arn,Rix,-1,0,733 Dh4 735 73C
Fm,Xiy,Dsn,-1,0,737
Y4,Ver,Cun,-1,0,320
Dy,Osl,Cph,-1,0,73H 733
B6,Lgb,Smf,-1,0,320
Cx,Akl,Hkg,-1,0,343
My,Cuk,Bze,-1,0,Cnc
T7,Etz,Mrs,-1,0,Beh
Ca,Tsn,Dlc,-1,0,738
La,Clo,Adz,Y,0,320
Et,Hkg,Add,-1,0,763 788
Oz,Ord,Icn,-1,0,772
As,Atl,Pbi,Y,0,757 M88 M90
Ga,Tpe,Sin,Y,0,333
Us,Ict,Ord,Y,0,Crj
G5,Ckg,Hdg,-1,0,Cr9
Ke,Atl,Jfk,-1,0,74N
Bh,Yvr,Ypr,-1,0,Dh1
Ws,Yeg,Ywg,-1,0,73W
Tg,Mel,Bkk,-1,0,773 777
Pc,Saw,Bey,-1,0,738
Us,Sdf,Phl,Y,0,Cr9 Crj
Hu,Ckg,Syx,-1,0,738
Fr,Man,Gro,-1,0,738
Wy,Ika,Mct,-1,0,E75
Us,Okc,Dfw,-1,0,M80 M83
Zl,Mgb,Adl,-1,0,Sf3
Tf,Vby,Bma,Y,0,At7 Ar1
Qr,Kul,Hkt,-1,0,332
Vy,Bio,Txl,-1,0,320
Hu,Pek,Kmg,-1,0,738
To,Lgw,Kgs,-1,0,75W 73H
Dl,Rdu,Bdl,Y,0,Crj
W6,Ein,Otp,-1,0,320
Ay,Vaa,Hel,-1,0,319 32B
Ca,Pek,Zyi,-1,0,738
Ar,Aep,Tuc,-1,0,737
