airline ID,name,iata,icao,country,active
3366,Maersk,Dm,None,Denmark,Y
3367,Magic Blue Airlines,None,Mjb,Netherlands,N
3368,Magna Air,None,Mgr,Austria,N
3369,Mahalo Air,None,Mlh,United States,N
3370,Mahan Air,W5,Irm,Iran,Y
3371,Mahfooz Aviation,M2,Mzs,Gambia,N
3372,Maine Aviation,None,Mat,United States,N
3373,Majestic Airlines,None,Maj,United States,N
3374,Mak Air,None,Akm,Kazakhstan,N
3375,Malagasy Airlines,None,Mlg,Madagascar,N
3376,Malawi Express,None,Mlx,Malawi,N
3377,Malaya Aviatsia Dona,None,Mkk,Russia,N
3378,Malaysia Airlines,Mh,Mas,Malaysia,Y
3379,Mali Air,None,Mae,Austria,N
3380,Mali Air Express,None,Vxp,Mali,N
3381,Mali Airways,None,Mtz,Mali,N
3382,Malila Airlift,None,Mlc,Democratic Republic Of The Congo,N
3383,Mall Airways,None,Mls,United States,N
3384,Malmo Aviation,None,Scw,Sweden,Y
3385,Malmoe Air Taxi,None,Lod,Sweden,N
3386,Malmö Aviation,Tf,Scw,Sweden,Y
3387,Malta Air Charter,R5,Mac,Malta,Y
3388,Malta Wings,None,Mws,Malta,N
3389,Malév,Ma,Mah,Hungary,Y
3390,Manaf International Airways,None,Mlb,Burundi,N
3391,Mandala Airlines,Ri,Mdl,Indonesia,Y
3392,Mandarin Airlines,Ae,Mda,Taiwan,Y
3393,Mango,Je,Mno,South Africa,Y
3394,Manhattan Air,None,Mhn,United Kingdom,N
3395,Manitoulin Air Services,None,Mto,Canada,N
3396,Mann Air,None,Mnr,United Kingdom,N
3397,Mannion Air Charter,None,Man,United States,N
3398,Mantrust Asahi Airways,None,Mts,Indonesia,N
3399,Manx Airlines,None,Mnx,United Kingdom,N
3400,Maple Air Services,None,Mad,Canada,N
3401,March Helicopters,None,Mar,United Kingdom,N
3402,Marcopolo Airways,None,Mcp,Afghanistan,N
3403,Marghi Air,None,Mgi,Nigeria,N
3404,Markair,None,Mrk,United States,N
3405,Markoss Aviation,None,Mko,United Kingdom,N
3406,Mars Rk,6V,Mrw,Ukraine,N
3407,Marshall Aerospace,None,Mce,United Kingdom,N
3408,Marsland Aviation,M7,Msl,Sudan,N
3409,Martin Aviation Services,None,Xma,United States,N
3410,Martin-Baker,None,Mbe,United Kingdom,N
3411,Martinair,Mp,Mph,Netherlands,Y
3412,Martinaire,None,Mra,United States,N
3413,Martyn Fiddler Associates,None,Mfa,United Kingdom,N
3414,Marvin Limited,None,Mvn,United Kingdom,N
3415,Maryland State Police,None,Trp,United States,N
3416,Massachusetts Institute Of Technology,None,Mth,United States,N
3417,Massey University School Of Aviation,None,Msy,New Zealand,N
3418,Master Airways,None,Msw,Serbia,N
3419,Master Planner,None,Mpl,United States,N
3420,Masterjet,None,Lmj,Portugal,N
3421,Mastertop Linhas Aereas,Q4,None,Brazil,N
3422,Mauria,None,Mia,Mauritania,N
3423,Mauritanienne Aerienne Et Navale,None,Mnv,Mauritania,N
3424,Mauritanienne Air Fret,None,Mrf,Mauritania,N
3425,Mauritanienne Airways,None,Mwy,Mauritania,N
3426,Mauritanienne De Transport Aerien,None,Mde,Mauritania,N
3427,Maverick Airways,None,Mvr,United States,N
3428,Mavial Magadan Airlines,H5,Mvl,Russia,N
3429,Max Avia,None,Mai,Kyrgyzstan,N
3430,Max Sea Food,None,Msf,El Salvador,N
3431,Max-Aviation,None,Max,Canada,N
3432,Maxair,8M,Mxl,Sweden,Y
3433,Maximus Air Cargo,None,Mxu,United Arab Emirates,N
3434,Maxjet Airways,My,Mxj,United States,N
3435,Maxsus-Avia,None,Mxs,Uzbekistan,N
3436,May Air Xpress,None,Mxp,United States,N
3437,Maya Island Air,Mw,Myd,Belize,Y
3438,Mayair,None,Myi,Mexico,N
3439,Mbach Air,None,Mbs,Malawi,N
3440,Mcalpine Helicopters,None,Mch,United Kingdom,N
3441,Mccall Aviation,None,Mkl,United States,N
3442,Mcdonnell Douglas,None,Dac,United States,N
3443,Mcneely Charter Services,None,Mds,United States,N
3444,Med-Trans Of Florida,None,Mek,United States,N
3445,Medavia Company,None,Mdm,Malta,N
3446,Medical Air Rescue Services,None,Mrz,Zimbabwe,N
3447,Medical Aviation Services,None,Mcl,United Kingdom,N
3448,Mediterranean Air Freight,None,Mdf,Greece,N
3449,Mediterranean Airways,None,Mdy,Egypt,N
3450,Medjet International,None,Mej,United States,N
3451,Mega,None,Mgk,Kazakhstan,N
3452,Mega Linhas Aereas,None,Mel,Brazil,N
3453,Mekong Airlines,None,Mkn,Cambodia,N
3454,Menajet,Im,Mnj,Lebanon,N
3456,Merchant Express Aviation,None,Mxx,Nigeria,N
3457,Mercury Aircourier Service,None,Mec,United States,N
3458,Meridian,None,Pov,Ukraine,N
3459,Meridian Air Cargo,None,Mrd,United States,N
3460,Meridian Airlines,None,Mhl,Nigeria,N
3461,Meridian Aviation,None,Dsl,United Kingdom,N
3462,Meridian Limited,None,Mem,Ukraine,N
3463,Meridiana,Ig,Iss,Italy,Y
3464,Merlin Airways,None,Mei,United States,N
3465,Merpati Nusantara Airlines,Mz,Mna,Indonesia,Y
3466,Mesa Airlines,Yv,Ash,United States,Y
3467,Mesaba Airlines,Xj,Mes,United States,Y
3468,Meta Linhas A,None,Msq,Brazil,N
3469,Meteorological Research Flight,None,Met,United Kingdom,N
3470,Methow Aviation,None,Mer,United States,N
3471,Metro Business Aviation,None,Mvi,United Kingdom,N
3472,Metro Express,None,Mex,United States,N
3473,Metroflight,None,Mtr,United States,N
3474,Metrojet,None,Mtj,Hong Kong Sar Of China,N
3475,Metropix Uk,None,Pix,United Kingdom,N
3476,Metroplis,None,Mps,Netherlands,N
3477,Mex Blue,None,Mxb,Mexico,N
3478,Mex-Jet,None,Mjt,Mexico,N
3479,Mexicana De Aviaci,Mx,Mxa,Mexico,Y
3480,Mexico Transportes Aereos,None,Mxt,Mexico,N
3481,Miami Air Charter,None,Hur,United States,N
3482,Miami Air International,Gl,Bsk,United States,N
3483,Miami Valley Aviation,None,Owl,United States,N
3484,Miapet-Avia,None,Mpt,Armenia,N
3485,Michelin Air Services,None,Bib,France,N
3486,Micromatter Technology Solutions,None,Wiz,United Kingdom,N
3487,Mid Airlines,None,Nyl,Sudan,N
3488,Mid-Pacific Airlines,None,Mpa,United States,N
3489,Midamerica Jet,None,Mjr,United States,N
3490,Middle East Airlines,Me,Mea,Lebanon,Y
3491,Midland Airport Services,None,Mid,United Kingdom,N
3492,Midline Air Freight,None,Mfr,United States,N
3493,Midstate Airlines,None,Mis,United States,N
3494,Midway Airlines,Ji,Mdw,United States,Y
3495,Midway Express,None,Fla,United States,N
3496,Midwest Air Freighters,None,Fax,United States,N
3497,Midwest Airlines,Yx,Mep,United States,Y
3498,Midwest Airlines (Egypt),My,Mwa,Egypt,Y
3499,Midwest Aviation,None,Nit,United States,N
3500,Midwest Aviation Division,None,Mwt,United States,N
3501,Midwest Helicopters De Mexico,None,Hte,Mexico,N
3502,Millardair,None,Mab,Canada,N
3503,Millen Corporation,None,Rjm,United Kingdom,N
3504,Millennium Air,None,Mlk,Nigeria,N
3505,Miller Flying Services,None,Mfs,United States,N
3506,Million Air,None,Oxo,United States,N
3507,Mimino,None,Mim,Russia,N
3508,Mina Airline Company,None,Nab,Egypt,N
3509,Minair,None,Omr,Central African Republic,N
3510,Minebea Technologies,None,Ebe,United States,N
3511,Mines Air Services Zambia,None,Maz,Zambia,N
3512,Miniliner,None,Mnl,Italy,N
3513,Ministic Air,None,Mns,Canada,N
3514,Ministry Of Agriculture,None,Wdg,Watchdog,N
3515,Minsk Aircraft Overhaul Plant,None,Lir,Belarus,N
3516,Miramichi Air Service,None,Mir,Canada,N
3517,Miras,None,Mif,Kazakhstan,N
3518,Misr Overseas Airways,None,Mos,Egypt,N
3519,Mission Aviation Fellowship,None,Maf,Indonesia,N
3520,Missionair,None,Msn,Spain,N
3521,Missions Gouvernemtales Francaises,None,Mrn,France,N
3522,Mississippi State University,None,Bdg,United States,N
3523,Mississippi Valley Airways,None,Mva,United States,N
3524,Mistral Air,None,Msa,Italy,N
3525,Mobil Oil,None,Mbo,Canada,N
3526,Mocambique Expresso,None,Mxe,Mozambique,N
3527,Mofaz Air,None,Mfz,Malaysia,N
3528,Moldaeroservice,None,Mle,Moldova,N
3529,Moldavian Airlines,2M,Mdv,Moldova,Y
3530,Moldova,None,Mvg,Moldova,N
3531,Mombasa Air Safari,None,Rrv,Kenya,N
3532,Monarch Airlines,Zb,Mon,United Kingdom,Y
3533,Monarch Airlines,None,Mnh,United States,N
3534,Myway Airlines,8I,None,Italy,Y
3535,Moncton Flying Club,None,Mfc,Canada,N
3536,Monde Air Charters,None,Mdb,United Kingdom,N
3537,Monerrey Air Taxi,None,Mti,Mexico,N
3538,Monky Aerotaxis,None,Mky,Mexico,N
3539,Montenegro Airlines,Ym,Mgx,Montenegro,Y
3540,Montserrat Airways,None,Mnt,Montserrat,N
3541,Mooney Aircraft Corporation,None,Mny,United States,N
3542,Morningstar Air Express,None,Mal,Canada,Y
3543,Morris Air Service,None,Mss,United States,N
3544,Morrison Flying Service,None,Mro,United States,N
3545,Moskovia Airlines,3R,Gai,Russia,Y
3546,Mosphil Aero,None,Mpi,Philippines,N
3547,Motor Sich,M9,Msi,Ukraine,Y
3548,Mount Cook Airlines,Nm,Nzm,New Zealand,N
3549,Mountain Air Cargo,None,Mtn,United States,N
3550,Mountain Air Company,N4,Mtc,Sierra Leone,N
3551,Mountain Air Express,None,Pkp,United States,N
3552,Mountain Air Service,None,Brr,United States,N
3553,Mountain Bird,None,Mbi,United States,N
3554,Mountain High Aviation,None,Mha,United States,N
3555,Mountain Pacific Air,None,Mpc,Canada,N
3556,Mountain Valley Air Service,None,Mtv,United States,N
3557,Mowhawk Airlines,None,Mow,United States,N
3558,Mudan Airlines,None,Mdn,Somali Republic,N
3559,Mudanjiang General Aviation,None,Cmj,China,N
3560,Multi Taxi,None,Mtx,Mexico,N
3561,Multi-Aero,None,Wbr,United States,N
3562,Multiflight,None,Mft,None,N
3563,Murmansk Aircompany,None,Mnz,Russia,N
3564,Murray Air,None,Mua,United States,N
3565,Musrata Air Transport,None,Mmr,Libya,N
3566,Mustique Airways,None,Maw,Barbados,N
3567,My Way Airlines,None,Myw,Italy,N
3568,Mytravel Airways,Vz,Myt,United Kingdom,Y
3569,Myanma Airways,Ub,Uba,Myanmar,Y
3570,Myanmar Airways International,8M,Mmm,Myanmar,Y
3571,Myflug,None,Mya,Iceland,Y
3572,Mytravel Airways,None,Vkg,Denmark,N
3573,Nel Cargo,None,Nlg,Ivory Coast,N
3574,Nht Lineas Aereas,None,Nhg,Brazil,N
3575,Nz Warbirds Association,None,War,New Zealand,N
3576,Nacoia Lda,None,Anl,Angola,N
3577,Nada Air Service,None,Nhz,Chad,N
3578,Compangnie Nationale Naganagani,None,Bfn,Burkina Faso,N
3579,Nahanni Air Services Ltd,None,Nah,Canada,N
3580,Nakheel Aviation,None,Nkl,United Arab Emirates,N
3581,Namibia Commerical Aviation,None,Mre,Namibia,N
3582,Namibian Defence Force,None,Ndf,Namibia,N
3583,Nanjing Airlines,None,Cnj,China,N
3584,Nantucket Airlines,Dv,Ack,United States,N
3585,Nanyah Aviation,None,Nya,Israel,N
3586,Napier Air Service Inc,None,Nap,United States,N
3587,Nas Air,None,Ncm,Angola,N
3588,Nas Air,P9,None,Mali,N
3589,Nasair,Ue,Nas,Eritrea,Y
3590,Nashville Jet Charters,None,Njc,United States,N
3591,Natalco Air Lines,None,Nco,S,N
3592,Natioanl Air Traffic Controllers Association,None,Ntk,United States,N
3593,National Air Charter,None,Nsr,Indonesia,N
3594,National Air Traffic Services,None,Rfi,United Kingdom,N
3595,National Airlines,None,Nan,United States,N
3596,National Airlines,N4,Ncn,Chile,N
3597,National Airlines,N7,Rok,United States,N
3598,National Airlines,None,Nal,United States,N
3599,National Airlines,None,Kus,South Africa,N
3600,National Airways Cameroon,9O,None,Cameroon,N
3601,National Airways Corporation,None,Lfi,South Africa,N
3602,National Aviation Company,None,Gty,Egypt,N
3603,National Aviation Consultants,None,Tnc,Canada,N
3604,National Express,None,Nxt,United States,N
3605,National Grid,None,Grd,United Kingdom,N
3606,National Jet Express,None,Jte,Australia,N
3607,National Jet Service,None,And,United States,N
3608,National Jet Systems,Nc,Njs,Australia,Y
3609,National Oceanic And Atmospheric Administration,None,Naa,United States,N
3610,National Overseas Airlines Company,None,Nol,Egypt,N
3611,Nationale Luchtvaartschool,None,Nls,Netherlands,N
3612,Nations Air Express Inc,None,Nae,United States,N
3613,Nationwide Airlines,Ce,Ntw,South Africa,Y
3614,Nationwide Airlines (Zambia),None,Nwz,Zambia,N
3615,Natural Environment Research Council,None,Evm,United Kingdom,N
3616,Natureair,None,Nrr,Costa Rica,N
3617,Naturelink Charter,None,Nrk,South Africa,N
3618,Nauru Air Corporation,On,Ron,Nauru,Y
3619,Nav Canada,None,Nvc,Canada,N
3620,Nav Flight Planning,None,Nav,Czech Republic,N
3621,Navegacao Aerea De Portugal,None,Nvp,Portugal,N
3622,Navegacion Servicios Aereos Canarios Sa,None,Nay,Spain,N
3623,Navid,None,Iri,Iran,N
3624,Naviera Mexicana,None,Nvm,Mexico,N
3625,Navigator Airlines,None,Nvl,Armenia,N
3626,Navinc Airlines Services,None,Xnv,United States,N
3627,Navitaire,1N,None,United States,N
3628,Navtech System Support,None,Xns,Canada,N
3629,Nayzak Air Transport,None,Nza,Libya,N
3630,State Of Nebraska,None,Neb,United States,N
3631,Necon Air,None,Nec,Nepal,N
3632,Nederlandse Kustwacht,None,Ncg,Netherlands,N
3633,Nefteyugansk Aviation Division,None,Nft,Russia,N
3634,Neiltown Air,None,Nla,Canada,N
3635,Nelair Charters,None,Nlc,South Africa,N
3636,Nelson Aviation College,None,Cge,New Zealand,N
3637,Nepal Airlines,Ra,Rna,Nepal,Y
3638,Neos,No,Nos,Italy,N
3639,Neosiam Airways,None,Tox,Thailand,N
3640,Neric,None,Nsl,United Kingdom,N
3641,Netjets,1I,Eja,United States,Y
3642,Network Aviation Services,None,Net,Nigeria,N
3643,New England Air Express,None,Nez,United States,N
3644,New England Airlines,Ej,Nea,United States,Y
3645,New Heights 291,None,Nht,South Africa,N
3646,New World Jet Corporation,None,Nwd,United States,N
3647,New York Helicopter,None,Nyh,United States,N
3648,New York State Police,None,Gry,United States,N
3649,New Zealand Air Defence Force,None,Krc,New Zealand,N
3650,Newair,None,Hva,United States,N
3651,Newfoundland Labrador Air Transport,None,Nlt,Canada,N
3652,Nextjet,2N,Ntj,Sweden,Y
3653,Nextflight Aviation,None,Nxf,United States,N
3654,Nexus Aviation,None,Nxs,Nigeria,N
3655,Nicaraguense De Aviacion,None,Nis,Nicaragua,N
3656,Nicon Airways,None,Ncn,Nigeria,N
3657,Nigeria Airways,None,Nga,Nigeria,N
3658,Nigerian Air Force,None,Ngr,Nigeria,N
3659,Nigerian Global,None,Ngx,Nigeria,N
3660,Night Express,None,Ext,Germany,N
3661,Niki,Hg,Nly,Austria,Y
3662,Nikolaev-Air,None,Nkv,Ukraine,N
3663,Nile Safaris Aviation,None,Nsa,Sudan,N
3664,Nile Valley Aviation Company,None,Nva,Egypt,N
3665,Nile Wings Aviation Services,None,Nlw,Sudan,N
3666,Nimbus Aviation,None,Nbs,United Kingdom,N
3667,Nippon Cargo Airlines,Kz,Nca,Japan,N
3668,Nizhnevartovskavia,None,Nvk,Russia,N
3669,Search And Rescue 202,None,Srg,United Kingdom,N
3670,Search And Rescue 22,None,Srd,United Kingdom,N
3671,No. 32 (The Royal) Squadron Raf,None,Noh,United Kingdom,N
3672,84 Squadron Royal Air Force @ Raf Akrotiri,None,Akg,United Kingdom,N
3673,Nobil Air,None,Nbl,Moldova,N
3674,Nok Air,Dd,Nok,Thailand,Y
3675,Nolinor Aviation,None,Nrl,Canada,N
3676,Nomad Aviation,None,Nmd,Namibia,N
3677,Norcopter,None,Noc,Norway,N
3678,Nord-Flyg,None,Nef,Sweden,N
3679,Nordeste Linhas Aereas Regionais,Jh,Nes,Brazil,N
3680,Nordic Regional,6N,Nrd,Sweden,N
3681,Nordic Solutions,None,Nvd,Lithuania,N
3682,Nordstree (Australia),None,Nds,Australia,N
3683,Norestair,None,Nrt,Spain,N
3684,Norfolk County Flight College,None,Ncf,United Kingdom,Y
3685,Norontair,None,Noa,Canada,N
3686,Norrlandsflyg,None,Hmf,Sweden,N
3687,Norse Air Charter,None,Nrx,South Africa,N
3688,Norsk Flyrjeneste,None,Nir,Norway,N
3689,Norsk Helikopter,None,Nor,Norway,N
3690,Norsk Luftambulanse,None,Doc,Norway,N
3691,Nortavia,None,Rtv,Portugal,N
3692,North Adria Aviation,None,Nai,Croatia,N
3693,North American Airlines,None,Ntm,Canada,Y
3694,North American Charters,None,Hmr,Canada,Y
3695,North American Jet Charter Group,None,Naj,United States,N
3696,North Atlantic Air Inc,None,Nat,United States,N
3697,North Atlantic Cargo,None,Nfc,Norway,N
3698,North British Airlines,None,Nbn,United Kingdom,N
3699,North Caribou Flying Service Ltd,None,Ncb,Canada,N
3700,North Coast Air Services Ltd,None,Ncc,Canada,N
3701,North Coast Aviation,N9,None,Papua New Guinea,N
3702,North Flying,M3,Nfa,Denmark,N
3703,North Sea Airways,None,Nrc,Netherlands,N
3704,North Star Air Cargo,None,Sbx,United States,N
3705,North Vancouver Airlines,None,Nrv,Canada,N
3706,North West Airlines,None,Nww,Australia,N
3707,North West Geomatics,None,Pto,Canada,N
3708,North-East Airlines,None,Nen,Nigeria,N
3709,North-West Air Transport Company - Vyborg,None,Vbg,Russia,N
3710,North-Wright Airways,Hw,Nwl,Canada,N
3711,Northafrican Air Transport,None,Nll,Libya,N
3712,Northaire Feight Lines,None,Nfl,United States,N
3713,Northamptonshire School Of Flying,None,Nsf,United Kingdom,N
3714,Northcoast Executive Airlines,None,Nce,United States,N
3715,Northeast Airlines,None,Nee,United States,N
3716,Northeast Aviation,None,Npx,United States,N
3717,Northern Air Cargo,Nc,Nac,United States,N
3718,Northern Airlines Sanya,None,Byc,China,N
3719,Northern Airways,None,Nda,United States,N
3720,Northern Aviation Service,None,Cmu,Thailand,N
3721,Northern Dene Airways,U7,None,Canada,Y
3722,Northern Executive Aviation,None,Nex,United Kingdom,N
3723,Northern Illinois Commuter,None,Nic,United States,N
3724,Northern Jet Management,None,Ntx,United States,N
3725,Northern Thunderbird Air,None,Nta,Canada,N
3726,Northland Aviation,None,Koe,United States,N
3727,Northstar Aviation,None,Nss,United States,N
3728,Northumbria Helicopters,None,Nhl,United Kingdom,N
3729,Northway Aviation Ltd,None,Nal,Canada,N
3730,Northwest Aero Associates,None,Nwe,United States,N
3731,Northwest Airlines,Nw,Nwa,United States,Y
3732,Northwest Regional Airlines,Fy,Nwr,Australia,N
3733,Northwest Territorial Airways,None,Nwt,Canada,N
3734,Northwestern Air,J3,Plr,Canada,Y
3735,Northwinds Northern,None,Nwn,Canada,N
3736,Nortland Air Manitoba,None,Nam,Canada,N
3737,Norwegian Air Shuttle,Dy,Nax,Norway,Y
3738,Norwegian Aviation College,None,Tfn,Norway,Y
3739,Notams International,None,Xnt,United States,N
3740,Nouvel Air Tunisie,Bj,Lbt,Tunisia,Y
3741,Nova Airline,M4,Nov,Sudan,N
3742,Nova Scotia Department Of Lands And Forests,None,Ptr,Canada,N
3743,Novair,1I,Nvr,Sweden,Y
3744,Novogorod Air Enterprise,None,Nvg,Russia,N
3745,Novosibirsk Aircraft Repairing Plant,None,Nsp,Russia,N
3746,Novosibirsk Aviaenterprise,None,Nbe,Russia,N
3747,Novosibirsk Aviation Production Association,None,Npo,Russia,N
3748,Noy Aviation,None,Noy,Israel,N
3749,Nuevo Continente,N6,Acq,Peru,N
3750,Nuevo Horizonte Internacional,None,Nhr,Mexico,N
3751,Nunasi-Central Airlines,None,Nun,Canada,N
3752,Nurman Avia Indopura,None,Nin,Indonesia,N
3753,Nyasa Express,None,Nys,Malawi,N
3754,Nas Air,Xy,Kne,Saudi Arabia,Y
3755,O Air,None,Ocn,France,N
3756,O'Connor Airlines,Uq,Ocm,Australia,N
3757,Oag,Cr,None,United Kingdom,N
3758,Osacom,None,Jpa,United States,N
3759,Oasis Hong Kong Airlines,O8,Ohk,Hong Kong,Y
3760,Ocean Air,None,Bcn,Mauritania,Y
3761,Ocean Airlines,Vc,Vcx,Italy,N
3762,Ocean Sky (Uk),None,Ocs,United Kingdom,N
3763,Ocean Wings Commuter Service,None,Tuk,United States,N
3764,Oceanair,O6,One,Brazil,Y
3765,Oceanic Airlines,O2,None,Guinea,Y
3766,Odessa Airlines,None,Ods,Ukraine,N
3767,Odyssey International,None,Ody,Canada,N
3768,Office Federal De'Aviation Civile,None,Foc,Switzerland,N
3769,Ogooue Air Cargo,None,Gbo,Gabon,N
3770,Okada Airlines,None,Okj,Nigeria,N
3771,Okapi Airways,None,Okp,Democratic Republic Of Congo,N
3772,Okay Airways,None,Oka,China,N
3773,Oklahoma Department Of Public Safety,None,Okl,United States,N
3774,Olimex Aerotaxi,None,Olx,Czech Republic,N
3775,Olimp Air,None,Kvk,Kazakhstan,N
3776,Olympic Airlines,Oa,Oal,Greece,Y
3777,Olympic Aviation,None,Oly,Greece,N
3778,Oman Air,Wy,Oma,Oman,Y
3779,Oman Royal Flight,None,Orf,Oman,N
3780,Omni - Aviacao E Tecnologia,None,Oav,Portugal,N
3781,Omni Air International,Oy,Oae,United States,Y
3782,Omniflys,None,Omf,Mexico,N
3783,Omskavia Airline,N3,Oms,Russia,N
3784,On Air Limited,None,Orl,Canada,N
3785,One Two Go Airlines,None,Otg,Thailand,Y
3786,Onetime Airlines Zambia,None,Otm,Zambia,N
3787,Ontario Ministry Of Health,None,Med,Canada,N
3788,Onur Air,8Q,Ohy,Turkey,Y
3789,Opal Air,None,Opa,Australia,N
3790,Open Sky Aviation,None,Osa,Lebanon,N
3791,Openskies,None,Bos,United Kingdom,N
3792,Operadora Turistica Aurora,None,Orr,Mexico,N
3793,Operadora De Lineas Ejecutivas,None,Ole,Mexico,N
3794,Operadora De Transportes Aereos,None,Otp,Mexico,N
3795,Operadora De Veulos Ejectutivos,None,Opv,Mexico,N
3796,Operation Enduring Freedom,None,Llo,Canada,N
3797,Operational Aviation Services,None,Oax,Australia,N
3798,Orange Air Services,None,Ord,Sierra Leone,N
3799,Orange Air Sierra Leone,None,Orj,Sierra Leone,N
3800,Orange Aviation,None,Ore,Israel,N
3801,Orbit Express Airlines,None,Orx,Turkey,N
3802,Orca Air,None,Ork,Egypt,N
3803,Orebro Aviation,None,Bue,Sweden,N
3804,Orel State Air Enterprise,None,Orm,Russia,N
3805,Orenburg Airlines,R2,Orb,Russia,Y
3806,Organizacion De Transportes Aereos,None,Ota,Mexico,N
3807,Organizacoes Mambra,None,Oml,Angola,N
3808,Orient Air,None,Ovv,Syrian Arab Republic,N
3809,Orient Airlines,None,Otr,Sudan,N
3810,Orient Airways,None,Orn,Pakistan,N
3811,Orient Thai Airlines,Ox,Oea,Thailand,Y
3812,Oriental Air Bridge,None,Ngk,Japan,N
3813,Oriental Airlines,None,Oac,Nigeria,N
3814,Origin Pacific Airways,Qo,Ogn,New Zealand,Y
3815,Orion Air Charter,None,Oed,South Africa,N
3816,Orion-X,None,Oix,Russia,N
3817,Orlan-2000,None,Kov,Kazakhstan,N
3818,Ornage Aircraft Leasing,None,Rng,Netherlands,N
3819,Orscom Tourist Installations Company,None,Oad,Egypt,N
3820,Osh Avia,None,Osh,Kyrgyzstan,N
3821,Ostend Air College,None,Oco,Belgium,N
3822,Ostfriesische Lufttransport,Ol,Olt,Germany,Y
3823,Oulun Tilauslento,None,Fnl,Finland,N
3824,Our Airline,On,Ron,Nauru,N
3825,Out Of The Blue Air Safaris,None,Oot,South Africa,N
3826,Overland Airways,Oj,Ola,Nigeria,Y
3827,Oxaero,None,Oxe,United Kingdom,N
3828,Oxford Air Services,None,Wdk,United Kingdom,N
3829,Oxley Aviation,None,Oaa,Australia,N
3830,Ozark Air Lines,Oz,Ozr,United States,N
3831,Ozjet Airlines,O7,Ozj,Australia,Y
3832,P & P Floss Pick Manufacturers,None,Ktl,South Africa,N
3833,Pac Air,None,Pcr,United States,N
3834,Pan Air,Pv,Pnr,Spain,Y
3835,Pb Air,9Q,Pba,Thailand,Y
3836,Pdq Air Charter,None,Pdq,United States,N
3837,Phh Aviation System,None,Xas,United States,N
3838,Plm Dollar Group,None,Pdg,United Kingdom,N
3839,Pluna,Pu,Pua,Uruguay,Y
3840,Pmtair,U4,Pmt,Cambodia,Y
3841,Prt Aviation,None,Prp,Spain,N
3842,Psa Airlines,None,Jia,United States,N
3843,Ptl Luftfahrtunternehemen,None,Kst,Germany,N
3844,Paccair,None,Wis,United States,N
3845,Pace Airlines,Y5,Pce,United States,N
3846,Pacific Air Boats,None,Pab,Canada,N
3847,Pacific Air Charter,None,Prc,United States,N
3848,Pacific Air Express,None,Pcf,United States,N
3849,Pacific Air Transport,None,Pxp,United States,N
3850,Jetstar Pacific,Bl,Pic,Vietnam,Y
3851,Pacific Alaska Airlines,None,Pak,United States,N
3852,Pacific Aviation (Australia),None,Pcv,Australia,N
3853,Pacific Aviation (United States),None,Pcx,United States,N
3854,Pacific Blue,Dj,Pbn,New Zealand,N
