airline,source airport,destination airport,codeshare,stops,equipment
Nz,Bne,Sin,Y,0,332
Nz,Bne,Wlg,Y,0,73H
Nz,Bne,Zqn,Y,0,73H
Nz,Bqb,Per,Y,0,F50
Nz,Chc,Akl,None,0,320 733
Nz,Chc,Bhe,Y,0,Beh
Nz,Chc,Bne,None,0,320
Nz,Chc,Dud,Y,0,At7 Dh3
Nz,Chc,Hkk,Y,0,Beh Dh3
Nz,Chc,Hlz,Y,0,Dh3 At7
Nz,Chc,Ivc,Y,0,At7 Dh3
Nz,Chc,Mel,None,0,320
Nz,Chc,Npe,Y,0,Dh3
Nz,Chc,Npl,Y,0,Dh3
Nz,Chc,Nsn,Y,0,Dh3
Nz,Chc,Ool,None,0,320
Nz,Chc,Pmr,Y,0,Dh3 At7
Nz,Chc,Ppq,Y,0,Dh3
Nz,Chc,Rot,Y,0,At7
Nz,Chc,Syd,None,0,320
Nz,Chc,Trg,Y,0,Dh3
Nz,Chc,Wlg,None,0,320 733 Dh3
Nz,Chc,Zqn,None,0,320
Nz,Cnj,Bne,Y,0,E90
Nz,Cns,Akl,None,0,320
Nz,Dcn,Per,Y,0,320 100
Nz,Dud,Akl,None,0,320
Nz,Dud,Chc,Y,0,At7 Dh3
Nz,Dud,Wlg,None,0,320 733
Nz,Epr,Per,Y,0,F50
Nz,Fra,Sfo,Y,0,744
Nz,Gdl,Lax,Y,0,319
Nz,Gdl,Sfo,Y,0,319 738
Nz,Get,Per,Y,0,F50 100
Nz,Gis,Akl,Y,0,Dh3 Beh
Nz,Gis,Wlg,Y,0,Beh
Nz,Hkg,Akl,None,0,772
Nz,Hkk,Chc,Y,0,Beh Dh3
Nz,Hlz,Akl,Y,0,Beh
Nz,Hlz,Chc,Y,0,At7 Dh3
Nz,Hlz,Pmr,Y,0,Beh
Nz,Hlz,Wlg,Y,0,At7 Dh3
Nz,Hnl,Akl,None,0,763
Nz,Iue,Akl,None,0,320
Nz,Ivc,Chc,Y,0,Dh3 At7
Nz,Ivc,Wlg,Y,0,Dh3
Nz,Kat,Akl,Y,0,Beh
Nz,Kgi,Per,Y,0,E90 100
Nz,Kke,Akl,Y,0,Beh Dh3
Nz,Knx,Per,Y,0,100
Nz,Lax,Akl,None,0,773 772
Nz,Lax,Bjx,Y,0,319
Nz,Lax,Gdl,Y,0,319
Nz,Lax,Lhr,None,0,773
Nz,Lax,Mex,Y,0,320
Nz,Lax,Msy,Y,0,320 319 738
Nz,Lax,Nan,Y,0,332
Nz,Lax,Ppt,Y,0,343
Nz,Lax,Rar,None,0,763
Nz,Lax,Syd,Y,0,777
Nz,Lea,Per,Y,0,100
Nz,Lhr,Lax,None,0,773
Nz,Lhr,Sfo,Y,0,777
Nz,Mel,Akl,None,0,320 773
Nz,Mel,Chc,None,0,320
Nz,Mel,Pvg,Y,0,330
Nz,Mel,Wlg,None,0,320
Nz,Mex,Lax,Y,0,320
Nz,Mex,Sfo,Y,0,320
Nz,Msy,Lax,Y,0,738 739
Nz,Nan,Akl,None,0,772 320 763 773
Nz,Nan,Lax,Y,0,332
Nz,Nlk,Akl,None,0,320
Nz,Nlk,Bne,None,0,320
Nz,Nlk,Syd,None,0,320
Nz,Nou,Akl,None,0,320
Nz,Npe,Akl,Y,0,At7 Dh3
Nz,Npe,Chc,Y,0,Dh3
Nz,Npe,Wlg,Y,0,Dh3 At7
Nz,Npl,Akl,Y,0,Dh3 At7
Nz,Npl,Chc,Y,0,Dh3
Nz,Npl,Wlg,Y,0,Dh3
Nz,Nrt,Akl,None,0,763 772
Nz,Nsn,Akl,Y,0,Dh3 At7
Nz,Nsn,Chc,Y,0,At7 Dh3
Nz,Nsn,Pmr,Y,0,Beh
Nz,Nsn,Wlg,Y,0,Dh3 Beh At7
Nz,Ool,Akl,None,0,320
Nz,Ool,Chc,None,0,320
Nz,Pbo,Per,Y,0,100
Nz,Pek,Pvg,Y,0,330
Nz,Per,Akl,None,0,772
Nz,Per,Alh,Y,0,F50
Nz,Per,Bqb,Y,0,F50
Nz,Per,Dcn,Y,0,320 100
Nz,Per,Epr,Y,0,F50
Nz,Per,Get,None,0,100
Nz,Per,Kgi,Y,0,E90 100
Nz,Per,Knx,Y,0,100
Nz,Per,Lea,Y,0,100
Nz,Per,Pbo,Y,0,100
Nz,Per,Rvt,Y,0,F50
Nz,Pmr,Akl,Y,0,At7 Dh3
Nz,Pmr,Chc,Y,0,Dh3 At7
Nz,Pmr,Hlz,Y,0,Beh
Nz,Pmr,Nsn,Y,0,Beh
Nz,Pmr,Wlg,Y,0,Beh
Nz,Ppq,Akl,Y,0,Dh3
Nz,Ppq,Chc,Y,0,Dh3
Nz,Ppt,Akl,None,0,343 763
Nz,Ppt,Lax,Y,0,343
Nz,Pqq,Syd,None,0,At7
Nz,Pvg,Akl,None,0,772 763
Nz,Pvg,Mel,Y,0,330
Nz,Pvg,Pek,Y,0,330
Nz,Pvg,Syd,Y,0,330
Nz,Rar,Ait,Y,0,Sf3 Emb
Nz,Rar,Akl,None,0,763 320 772
Nz,Rar,Lax,None,0,763
Nz,Rar,Syd,None,0,763
Nz,Rot,Akl,Y,0,Beh Dh3
Nz,Rot,Chc,Y,0,At7
Nz,Rot,Wlg,Y,0,Dh3
Nz,Rvt,Per,Y,0,F50
Nz,Sfo,Akl,None,0,772 744
Nz,Sfo,Atl,Y,0,738
Nz,Sfo,Fra,Y,0,744
Nz,Sfo,Gdl,Y,0,319 738
Nz,Sfo,Lhr,Y,0,777
Nz,Sfo,Mex,Y,0,320
Nz,Sfo,Syd,Y,0,777
Nz,Sin,Auh,Y,0,332
Nz,Sin,Bne,Y,0,332
Nz,Syd,Akl,None,0,763 320 772
Nz,Syd,Chc,None,0,320
Nz,Syd,Lax,Y,0,777
Nz,Syd,Nlk,None,0,320
Nz,Syd,Pqq,None,0,At7
Nz,Syd,Pvg,Y,0,330
Nz,Syd,Rar,None,0,763
Nz,Syd,Sfo,Y,0,777
Nz,Syd,Wlg,None,0,320
Nz,Tbu,Akl,None,0,320 763
Nz,Tiu,Wlg,Y,0,Beh
Nz,Trg,Akl,Y,0,Dh3 Beh At7
Nz,Trg,Chc,Y,0,Dh3
Nz,Trg,Wlg,Y,0,Dh3
Nz,Tuo,Akl,Y,0,Beh
Nz,Tuo,Wlg,Y,0,Beh
Nz,Vli,Akl,None,0,320
Nz,Wag,Akl,Y,0,Beh
Nz,Whk,Akl,Y,0,Beh
Nz,Wlg,Akl,None,0,733 320
Nz,Wlg,Bhe,Y,0,Dh3 Beh
Nz,Wlg,Bne,Y,0,73H
Nz,Wlg,Chc,None,0,733 320
Nz,Wlg,Dud,None,0,320 733
Nz,Wlg,Gis,Y,0,Beh
Nz,Wlg,Hlz,Y,0,At7 Dh3
Nz,Wlg,Ivc,Y,0,Dh3
Nz,Wlg,Mel,None,0,320
Nz,Wlg,Npe,Y,0,Dh3 At7
Nz,Wlg,Npl,Y,0,Dh3
Nz,Wlg,Nsn,Y,0,Dh3 At7 Beh
Nz,Wlg,Pmr,Y,0,Beh
Nz,Wlg,Rot,Y,0,Dh3
Nz,Wlg,Syd,None,0,320
Nz,Wlg,Tiu,Y,0,Beh
Nz,Wlg,Trg,Y,0,Dh3
Nz,Wlg,Tuo,Y,0,Beh
Nz,Wlg,Wre,Y,0,Beh
Nz,Wlg,Wsz,Y,0,Beh
Nz,Wlg,Zqn,Y,0,At7
Nz,Wre,Akl,Y,0,Dh3 Beh
Nz,Wre,Wlg,Y,0,Beh
Nz,Wsz,Wlg,Y,0,Beh
Nz,Yvr,Akl,None,0,772
Nz,Zqn,Akl,None,0,320
Nz,Zqn,Chc,None,0,320
Nz,Zqn,Wlg,Y,0,At7
O4,Acc,Kms,None,0,Atr
O4,Acc,Nyi,None,0,Atr
O4,Acc,Tkd,None,0,Atr
